age,income,browsing_habits,purchase
24,28685,7.582731558947168,0
43,68367,2.748017199102658,1
57,87113,7.235764152366421,1
22,23839,7.051102134280562,0
38,79587,8.398343778162529,0
31,51474,9.87913918696073,0
21,69703,0.9637109923863563,0
40,98077,2.554833477015497,1
59,93801,6.202764043213574,1
37,99489,5.446126608674653,1
32,97685,8.337952770930688,1
62,67735,1.0147203030853091,0
46,53547,4.8813903870595885,0
25,82706,3.4929586254962155,0
58,91479,0.7311930041442061,1
36,25963,7.457260463381329,0
56,99084,4.698701402809277,1
63,97583,0.6814061923955328,1
45,72359,0.07974597492843571,0
63,46281,0.23656950969147217,0
44,54954,3.9379446985796154,0
21,68061,9.062141115057791,0
32,56850,2.5299626853729738,0
52,74429,1.3315769570000036,0
54,35241,5.807776137064548,0
18,54390,4.732061631387371,0
20,74792,7.083627159798835,0
64,48232,3.7125945038855868,0
41,61585,2.3813264929903255,0
44,56481,7.493188979044724,0
57,86139,4.936646011254676,1
53,85885,8.300232139453168,1
51,90190,0.358002968860055,1
46,69446,1.0511001677352672,1
41,78495,3.851575113751069,0
41,29923,3.2861306087524564,0
59,88978,0.47826867650862304,1
21,52509,2.7106181148814255,0
20,25517,4.806347031905175,0
51,31957,7.079482317190912,0
40,25220,2.441394954500903,0
40,50367,8.066931861141578,0
62,40638,8.5169762964446,0
22,29412,2.584683857975485,0
48,80048,4.033759660937005,0
58,59939,9.655313495654505,0
23,75914,6.077593730079496,0
54,55845,4.2454235268731715,0
27,27615,6.659199869714175,0
57,49558,3.9487042316261425,0
24,44555,9.916121317664263,0
56,24938,0.31029456261168376,0
55,26746,1.3758293551845768,0
38,33576,7.731095013675752,0
37,33110,8.135191110153619,0
20,28795,5.3477022805505845,0
39,82958,2.9465390135845713,0
64,62718,7.093618174326782,1
21,66687,1.803612112562365,0
45,87835,2.386455544521109,1
29,45158,7.904052596968274,0
55,55650,6.953495512229067,0
53,43335,5.426558798109688,0
64,95869,1.7181246563189212,1
58,85081,8.423859929903259,1
22,77644,0.717465630978561,0
30,32597,6.578725913689394,0
40,28520,7.489497688960126,0
47,23541,2.9023565137435914,0
54,53178,7.721922822607974,0
42,28243,0.2648677282666345,0
44,55382,9.340713018270492,0
31,53818,3.8040031869353017,0
64,78028,8.386500452815115,0
53,22474,3.187882659942857,0
56,90185,7.069001316532898,1
33,81171,5.680156514651429,1
39,27609,4.4863700202777,0
38,39994,9.916456798481098,0
38,44229,7.9764985456494255,0
25,89973,1.2944345409318359,1
33,29715,9.760289478490517,0
48,80084,4.692110296864392,0
59,37690,6.369206766013202,0
27,32011,1.1825002131606188,0
49,53063,9.874176873660453,0
51,28285,4.763573433765479,0
26,64492,4.604508011437009,0
34,25504,2.994824376499856,0
28,47881,3.8673846781119914,0
49,30394,7.649117004253329,0
27,85813,0.9322343445951708,1
39,84110,2.7838101667295243,1
34,71178,3.4287419262087546,0
21,36534,2.511117592338452,0
64,50536,2.1369821643384315,0
42,25527,9.988451994829191,0
38,40502,8.161778074859429,0
54,80422,2.180818765583613,0
55,92167,8.959046190055638,1
18,81751,3.941614225002037,1
42,28796,0.7966198765959587,0
53,67507,5.951381810315105,0
34,85508,5.308554590691015,1
58,66622,4.578842467340589,1
41,52218,1.8187526249872865,0
19,46216,7.607784127139078,0
57,71839,5.187698442104657,0
32,90245,8.211810115419807,1
49,46124,1.9201141608453065,0
56,86458,9.757919014164811,1
23,53359,6.735591278075236,0
18,63054,4.892512479956823,0
64,23512,7.5573644323646345,0
40,32013,5.972375730985831,0
56,76067,4.235395927925695,1
34,66694,7.7730768564523975,0
51,38837,3.365053324152921,0
58,25998,0.255827977242048,0
46,29344,7.919025594101692,0
26,52765,2.994276403320988,0
30,40593,6.095212481598663,0
23,90206,8.931856260539426,0
23,54844,2.5953563005668,0
37,44131,8.938748834997531,0
20,82150,1.7998295595814284,0
34,65880,2.493968095994571,0
29,55181,5.598121251826063,0
64,64133,5.335039224427298,0
62,76000,8.820442081985336,0
18,85654,2.3735792028396876,0
34,80833,9.598138854503818,0
20,51184,5.82130792367545,0
43,69255,6.290243667493753,0
32,85585,0.13609517449030162,0
53,57717,9.962867106071783,0
49,51536,3.472806404631976,0
49,77263,4.845007922434087,1
21,20474,0.43669034401891516,0
35,65774,4.734469696916397,0
36,33142,0.9025199007006734,0
60,27307,9.662428253691107,0
52,85648,8.412394384854698,0
57,64599,7.154399241591841,0
31,79623,5.38903748538538,0
50,55438,7.912496672645918,0
31,82316,1.7347905871944724,1
51,83606,1.1734250113470557,1
21,37920,0.1861611605970115,0
41,67435,5.0066046817704475,0
46,29792,6.873960980242244,0
36,52087,3.2331204171651473,0
23,71376,0.23686731506556535,0
50,78470,0.6688776384223805,1
57,75158,1.561040939307955,1
36,73048,4.488545140517722,0
18,20482,4.304836624597047,0
22,90705,1.3646424886948494,0
44,84173,8.12911061010086,0
33,85407,6.470978508258504,1
23,91383,4.640384272821702,1
57,64122,7.276581036655127,0
30,81702,9.680338608653113,0
52,32685,0.5830245276397372,0
36,72962,9.94560005935997,0
29,51466,9.834332309603186,0
33,23378,1.356030496528412,0
60,73942,8.99999767033935,0
27,85148,7.305250773203338,0
42,98187,2.07769628833372,1
37,49000,8.059764297241085,0
48,35353,1.3825420165212066,0
21,91462,1.4755510457448018,0
61,68160,1.5700901631076836,0
40,68165,7.025447217374483,0
19,24831,0.18818959973953886,0
39,63588,5.101656500726978,0
54,83754,4.310527816441957,1
25,95133,1.744207184667086,1
24,55271,0.8134160085198738,0
31,20730,3.5455635842861932,0
20,96855,3.311164556045074,1
33,91149,9.734264282349928,0
36,30024,1.9598376249792449,0
35,30602,4.9325253758627525,0
33,39754,4.903943065440169,0
25,95315,4.899568146746205,0
50,84500,9.484351733426612,1
29,98379,3.6645635322029015,1
28,67237,0.87783864568589,0
22,79538,0.8117780171634026,0
44,69001,8.508715639634513,0
29,51119,5.717566331342584,0
34,45994,2.070311320512607,0
23,88451,8.545323895185605,1
50,57467,7.732881904113466,0
22,89235,3.7521169221454342,0
45,72310,5.163186671264021,0
31,49090,6.370040455315571,0
22,31323,2.3115595717104176,0
50,83138,6.468923905222265,1
58,53274,6.050533671312115,0
36,34992,3.778193832995088,0
39,67270,6.042332857029971,0
22,41994,2.932609841910767,0
19,33487,5.669284765289358,0
47,35814,5.788595546955112,0
64,85873,9.836924581641123,1
56,43403,1.1209788326905767,0
21,44637,0.7487654369576591,0
50,48694,2.8866557155635233,0
30,66267,3.0504562655760004,0
37,76987,9.660936989255415,1
24,83203,9.987969331035154,0
32,51570,7.201688302194782,0
40,39441,1.409288461954331,0
31,38874,5.69967643792301,0
40,76305,8.751021082884844,0
36,54302,4.634480872193826,0
46,56372,5.461901737589731,0
37,80386,5.890568427342744,0
46,78929,6.64090896294569,1
41,39329,6.287779506318953,0
35,34672,5.069664571504498,0
27,32556,3.5195091333098127,0
58,40699,3.7653904962556184,0
25,39764,3.2839753169419836,0
43,50807,7.78642106710307,0
46,55820,4.6878846095680675,0
27,34320,1.0511864004492566,0
34,47277,2.8431248384483743,0
19,50917,1.8846139489524905,0
23,80328,0.8480590231870444,0
22,31447,3.1227008581876303,0
45,22899,0.38779577315616764,0
58,47030,3.5271336338581296,0
22,91339,0.10028847498862237,1
35,39798,6.18220475378301,0
43,71582,3.5001531122798477,0
37,81523,0.0283797769007188,0
58,36036,8.141956398242069,0
44,80205,0.9170300538421516,0
29,34335,4.128467305591016,0
24,53386,0.14517365021900597,0
20,36980,8.549484737518476,0
27,39712,2.6141696111621595,0
51,34700,7.1613334393601225,0
42,23937,1.8305046339394093,0
52,78268,9.55225483256547,1
33,57779,8.176383717830864,0
19,92745,0.5740340212577988,1
41,37266,0.977106682181007,0
27,94572,1.364503072505524,1
55,35879,5.129865539715373,0
39,74486,9.418710719669987,0
43,46682,5.93111476443295,0
60,96527,2.5581672593012095,1
56,29610,4.713993446772101,0
44,79734,2.1938728280211395,1
46,63555,9.464149069862763,0
64,24379,9.023874314275112,0
55,36464,9.547722655025948,0
37,92192,9.735766182080015,1
44,74620,1.0790285383528464,0
58,94163,9.557468129904253,1
37,20770,6.1818506509948135,0
61,86828,2.78785782357031,1
36,55094,4.962690205912388,0
37,37110,0.8603123122531409,0
52,38073,2.7042819811854324,0
64,56612,6.5834846459908025,0
19,62887,2.797407956219132,0
47,44216,3.3400607305067966,0
51,24566,6.899369209483982,0
39,49110,3.1982688824857632,0
20,79361,0.30064171581462795,0
23,89383,5.847256567269332,0
32,70450,8.984135877915891,0
44,71340,8.212566682418867,0
27,81337,3.6623364437818595,0
26,31570,1.7973642879281881,0
50,51493,1.3553037713785543,0
49,96044,3.3369670161300102,1
23,88088,1.3566909251353765,1
58,88438,6.483890288710768,1
53,32394,9.754935150705519,0
19,25056,0.6474936864217296,0
46,52298,3.655662351857335,0
21,84702,9.884418264141772,0
18,78550,0.2092709269592452,0
36,73453,0.522921134329285,0
43,59622,3.655129883876862,0
42,56452,3.4663428262367093,0
27,30280,7.798197592370711,0
32,50122,3.961765399160242,0
39,20702,3.7841037105223894,0
38,39793,6.179687115597105,0
39,63528,7.116895537222458,0
53,30981,9.984888468155694,0
51,24755,3.9573457052621572,0
47,72760,4.55755731265307,0
42,22333,0.7917089365923557,0
62,23608,3.841348280577046,0
45,34591,1.178093396414005,0
18,28285,6.071626427397979,0
62,54252,6.540647060697272,0
21,24126,8.606516336417268,0
24,94335,1.0180642031450837,1
26,30223,4.0378544086760035,0
53,58817,4.992848952608079,0
36,93234,6.471892032905483,0
18,91641,9.747177622373847,1
27,63667,0.4092650595092995,0
53,29450,7.848366990061496,0
26,73532,1.1076419722458086,0
62,40819,4.436182204521105,0
63,25559,3.3998161656801775,0
59,51644,7.915584239268773,0
49,83464,7.35516972215489,1
49,21320,8.6010205046229,0
23,52897,8.62461087836154,0
55,42021,3.59965146210399,0
34,93955,5.326307357901071,0
27,24282,1.0013784323915909,0
44,25312,4.146253940390378,0
52,92990,6.40177670715521,1
38,73082,9.503588809294136,1
42,37772,3.226445360652963,0
45,31364,8.726250251830187,0
64,92749,7.965556155935847,1
32,63579,5.168783548461651,0
21,54349,1.016638585578994,0
46,48946,8.833470945469378,0
26,41760,1.0353354972142792,0
44,40497,9.969272501993775,0
43,50598,6.165153945143547,0
36,73104,6.816246009721379,0
45,98239,4.4520971049943565,1
34,46938,2.8958915057679846,0
60,50359,4.899369667713726,0
58,80494,8.231903747164969,1
59,67327,5.9516195040065645,0
37,56119,0.7066963805065862,0
62,52688,6.089400641454583,0
57,33017,0.6249215605096203,0
56,26420,0.6001373098328899,0
40,87269,6.231206575643809,1
64,34485,0.7082572026540346,0
49,71833,6.904475579361975,0
64,54924,7.367178927404618,0
50,89350,1.0682952282764002,1
63,77060,5.327680192464591,1
22,63722,9.557605461130482,0
60,31550,3.0334652912776927,0
51,31552,2.756911331612125,0
57,65932,4.437406339117547,1
28,81515,8.20047924733855,0
20,99258,6.5898278575854885,1
50,99949,4.4535713368950125,1
28,22814,6.535723895270721,0
33,72096,6.879031711313361,0
35,68703,0.06899537242789355,0
47,49689,5.173248352228137,0
27,39564,1.0193426822267582,0
35,66705,2.28642386704774,0
55,87440,8.514742462305707,1
36,37639,6.817600400386009,0
53,68604,4.753499756847772,0
30,75984,4.302686688960219,0
63,93776,2.9160647126215276,1
20,20179,4.235864493108527,0
27,98150,1.571397461503169,1
55,73919,5.592103499024839,1
18,62601,4.56157105724713,0
44,93526,8.473798551245917,1
63,81552,2.6566454874772627,1
25,33561,9.918526987251056,0
63,69681,9.229187405851246,1
59,64154,5.546496359589385,0
34,58869,6.620895972075541,0
26,89562,9.59073880372225,0
23,75068,3.106889544405255,0
60,99519,0.3607563537464942,1
42,65552,2.691178148915773,0
56,85310,0.8142596588576456,1
45,94408,7.832086384437423,1
50,57767,2.8315455507769736,0
54,76106,1.327889672843181,0
26,89767,9.776245883835884,1
35,27688,0.23581959364640137,0
38,44925,9.854512101938862,0
19,35591,6.59597897140608,0
60,76623,5.393959003412042,0
55,33161,6.416177693229066,0
57,80042,9.419312788435409,0
53,44447,0.9546375798784656,0
60,40964,6.6029321381578,0
54,29303,4.542999045795044,0
32,88878,8.432317090689285,1
45,95292,4.4143805266810645,1
35,93491,4.114970621162424,1
51,77852,9.3122563579961,1
39,36932,7.980100870167776,0
28,52752,2.2146691059897683,0
30,91139,4.683051153246498,1
21,36228,7.099655718607828,0
39,29431,2.3772773943801484,0
24,94800,7.246082124538596,1
60,42250,8.042422886858647,0
41,48579,7.906923427672846,0
21,60377,0.8751995973858817,0
45,75310,3.490595073696153,1
32,41485,9.89717451035186,0
18,76928,7.464255075995517,0
20,26886,7.985443616384787,0
31,96780,6.898884415288846,1
55,79180,8.735139719770151,0
18,74144,7.215426870052724,1
55,91982,5.787752991001094,0
55,73383,6.3353102402507675,0
38,93965,4.8610013273632795,1
46,64597,1.3535205726241506,0
22,77430,2.2437797198783347,0
27,38659,1.2567768406416124,0
45,49101,7.810889456797661,0
38,64305,4.526958512436819,0
24,83174,3.8501791216136496,1
20,28789,2.543153336178696,0
62,25994,1.3529016602957633,0
64,47114,4.244372278358384,0
37,91470,3.1455628342139486,0
36,22084,1.9872706076022195,0
52,48871,2.4259305893482743,0
21,38474,8.71616556737574,0
22,68337,3.350039612343716,0
18,55569,8.732170175131857,0
21,36214,8.857068750437868,0
29,67589,6.07398363030899,0
44,88241,8.852423434134595,1
59,63722,9.228210925519255,0
40,67034,2.237577959040374,0
42,60102,8.455799368168986,0
38,69485,9.666846719483452,0
41,28047,5.196555568610428,0
42,48908,8.790666028523031,0
62,92374,6.143317666690432,1
63,52880,8.31065798545597,0
49,77732,2.223728324693426,1
49,82328,2.0604210742382536,1
22,57553,8.221776500751222,0
53,52553,7.370719449113194,0
63,78770,8.851777293877143,1
59,63681,0.27036039353084407,0
59,34644,6.222031674292575,0
56,97775,4.398460709198465,1
33,29236,3.3887699564016738,0
50,41804,8.557996833330986,0
38,59903,3.207331570803287,0
26,79316,3.794570624932734,0
23,84501,2.412780860710524,0
62,31794,9.728922577666918,0
52,42999,6.321890938037255,0
56,88386,7.261156370305326,1
39,54641,9.818300245069514,0
58,92440,5.505849381984675,1
22,77357,4.723414958391529,0
59,25717,4.732117421369376,0
40,28806,7.214089643282115,0
34,49963,9.08150499311022,0
29,42219,7.756127464562943,0
40,23074,5.25197134526437,0
33,38535,2.633238191409916,0
20,56506,8.387679587306042,0
47,53499,8.301525081798093,0
39,50161,2.2157138680780077,0
26,24084,6.865771665503937,0
46,74644,5.548139104546492,0
64,55567,2.1867061081098402,0
54,66106,2.9149220576747625,0
40,56622,7.28616876159733,0
30,87741,9.501588563151378,1
49,66794,6.486341072704152,0
63,38348,9.738008270645405,0
64,79981,5.455534063056731,1
40,73548,8.546406734107608,0
62,64891,9.741940620704385,1
34,96999,0.29171381736196045,1
57,59356,0.4244363193075362,0
38,98090,2.514331545505899,1
19,40557,2.825836417716948,0
54,36050,5.56230322974356,0
23,85496,5.000906961301367,0
61,58089,8.351705129419859,0
35,24323,5.52848314962636,0
47,33335,2.75958343318874,0
39,44197,2.194885408998495,0
50,31274,2.915087149587868,0
47,82578,1.4086437528868878,0
34,59714,6.0686033617200374,0
60,76525,2.41657284692541,0
49,53857,8.659844665339358,0
59,47268,9.6508237014853,0
31,37062,3.8974904784243094,0
27,44654,9.29964643825661,0
64,65788,8.695887968062763,1
53,29650,5.168697605156163,0
51,22452,1.815555721966512,0
26,64197,5.822238054236191,0
59,51219,7.737000225407736,0
45,35779,1.2446209284329857,0
28,55232,9.358438821939147,0
31,43062,7.579936421667053,0
56,43763,8.326376639301996,0
64,69317,5.679784052965918,0
36,44293,2.437210041322552,0
32,78112,0.30243429233124286,0
45,62957,4.671322905149564,0
41,26859,0.8020310179894607,0
25,46136,1.8389911775010226,0
60,58515,4.7239544611832285,0
26,36568,5.189681922201974,0
64,41382,5.066651626551925,0
50,74199,5.244661107584626,1
50,76261,2.947901300551372,0
36,80857,6.205460084775422,1
20,33163,3.6004298838319446,0
27,52711,4.781907361043965,0
57,53443,3.0676677274786734,0
64,36326,1.235327636434591,0
59,32150,1.3465038133673546,0
18,37026,7.90497132980437,0
46,92775,6.176610873180524,1
51,84990,0.203985455576422,0
30,73644,8.239976755107069,1
18,62625,0.014921300764191292,0
51,91612,1.3662705259916286,1
46,87514,0.8409267146989385,0
64,51888,3.7221513565235442,0
30,68613,1.6042115779782007,0
46,20778,2.9410277538912544,0
56,92964,1.8724753367183367,1
41,88418,8.010138691267477,1
43,60510,1.287713812936212,0
34,41891,0.9500235329352835,0
24,61104,2.5819488013279646,0
30,53758,3.390473114532677,0
22,39106,3.638873240849855,0
43,31604,0.2918000276085264,0
20,72220,3.9567944604599212,0
24,42831,2.6441854378948024,0
56,41440,5.548705621418838,0
18,43156,2.1444480050495196,0
34,25322,7.597898357873999,0
60,21280,7.253599653694306,0
42,33958,0.8471431192238299,0
20,84076,2.688983580846104,1
32,32661,3.9214332061190724,0
46,36994,1.9000446528056847,0
60,26301,4.254956761599276,0
49,71087,7.726042401233343,1
43,23687,0.12200588303527438,0
33,55427,0.6697765208616802,0
42,76718,8.243381962374755,1
45,34720,5.989448540969189,0
26,48259,2.675458277161157,0
18,60334,9.880255018480463,0
46,34302,5.536988389967811,0
39,24408,7.188560176214816,0
33,21731,8.938869762650643,0
58,77107,3.7816229531902987,1
61,40995,0.7658813695174793,0
58,82473,9.874161252902294,1
24,37370,2.8837696502617383,0
31,60606,6.6664968581233754,0
46,75386,1.1489380983011432,1
36,74346,3.5043725798321637,1
36,39828,2.757180020009752,0
19,72552,9.633618774766378,0
58,73191,1.018886643128466,0
62,53801,0.18360177997439275,0
32,20449,5.969441694561985,0
20,45239,4.56879275109792,0
28,59266,4.841978334811481,0
63,47553,4.257908341515568,0
47,63441,0.2580283994676835,0
57,72554,2.5000624942704164,1
35,34976,8.659225581636887,0
19,99089,7.264848798632649,1
49,23172,7.60600370700192,0
25,28421,9.217443815844788,0
39,38176,3.595358664570354,0
23,78000,2.937811351236875,0
29,26723,8.3744811304466,0
64,48208,9.13796936131252,0
57,27948,8.772087909165965,0
53,60853,6.710127622696841,0
32,70073,0.715949570464044,0
45,72868,2.2647069361264895,1
62,98924,9.29472928727455,1
35,90723,6.921676539002588,1
19,79609,4.616567055835963,0
30,56429,6.676046510820111,0
62,50814,8.98282589864951,0
32,55505,7.126418025865608,0
37,26962,4.303573952717585,0
46,84985,9.636366228672184,1
59,26145,7.088097313948931,0
46,48584,7.988275331647683,0
20,81933,1.5613778755848895,0
36,94291,6.380853785279733,1
20,89697,8.284935768901292,1
31,97799,6.274013468093244,1
57,97590,0.8169599718121789,1
21,30438,0.717401820415311,0
28,24839,3.46351121004271,0
48,91765,5.7926778155341685,1
60,38743,8.04128735742529,0
49,31639,7.480029554232077,0
44,45472,0.28067664740718534,0
47,27521,2.8616456571948348,0
60,87682,8.409202572265048,1
19,93652,4.139193175900421,1
26,81598,0.23822226935765745,0
45,34752,7.723569516942548,0
48,70172,5.683988918993537,0
51,77738,1.3733556154780457,1
32,37439,4.874855398124648,0
42,82848,0.5153684165634032,1
53,49738,9.0497864712994,0
25,32037,2.3588383678755918,0
26,55419,8.350255720392937,0
54,99056,7.569372992028578,1
62,29073,4.696626335584895,0
56,61242,1.633698296005942,0
49,29291,8.921073585081107,0
34,88620,2.114957162832969,1
52,28542,1.8220884377905455,0
54,69698,2.1952833930487126,0
36,53571,2.916717802214792,0
61,86196,3.894636925124307,1
46,22358,9.907078192519078,0
24,26179,6.631829565317534,0
45,77243,0.8245790111222395,0
26,29611,0.7761189347080866,0
45,29417,0.6065127341726217,0
23,79929,4.644108132060362,0
46,48636,3.967285719004799,0
34,78540,8.666574228275678,1
33,33272,3.861688485510535,0
40,37927,4.338188307368881,0
48,43370,6.35314476293532,0
20,50117,7.924418565667127,0
38,59150,8.102618228559619,0
43,62664,7.309283116320052,0
53,70574,4.9084877057300265,1
59,88178,9.385886331714246,1
54,83996,4.189481724337867,0
39,89705,4.412791537875478,1
59,53563,8.540883776693374,0
29,73922,3.400816278729385,0
59,86596,3.918904295166503,1
30,80164,2.1808195054236523,0
28,56794,0.17647078082121848,0
33,76919,7.336883828600506,1
25,63713,0.2748564058523262,0
57,54663,5.258112518534559,0
57,68098,9.748724262975172,1
62,83476,6.009471547940816,1
19,76888,0.3020131002005988,0
47,58588,6.918210651151442,0
47,21662,7.645280166555606,0
29,89114,3.2706112342387894,0
27,55701,0.4861262037366032,0
61,60937,3.028069310324443,0
28,70655,0.3383760168216887,0
32,37211,3.291141959071091,0
33,48095,7.902615182456557,0
34,95295,9.110803505236499,1
43,64908,4.147307394469849,0
19,67468,9.154774826696855,0
29,63129,8.587278583111926,0
43,22374,4.5720332884148105,0
40,61633,8.950065844199225,0
35,30481,5.127003480101566,0
49,53737,6.811279651091427,0
55,86167,0.06887176908190407,0
64,46197,6.387128408944081,0
20,98100,6.562624422265468,1
55,81353,3.1679077679355174,1
20,57926,8.27697006045249,0
47,40268,2.4568985579418543,0
18,32114,5.786445279459544,0
47,95395,5.056756415925695,1
62,61715,4.647119057754833,0
49,96910,0.21135848388034395,1
45,50267,9.677615646683524,0
38,37713,7.436010522413388,0
63,80718,0.2522507106992067,1
30,77360,3.6839216718047196,1
44,97653,3.3278082837067915,1
53,34855,3.416756383565258,0
24,63575,5.397466180602405,0
39,46299,0.15526336118119932,0
27,64214,1.886275998088216,0
56,24358,1.6199989879221177,0
32,82528,2.5662212725151234,1
32,89912,8.505087018813223,1
21,91191,0.4249376667722693,1
49,27793,2.88777811114848,0
40,42624,9.120427912926457,0
23,33919,8.27777311162973,0
41,54140,6.050912088378173,0
37,80718,2.525125186488971,1
54,40652,6.568099504701351,0
37,87996,8.070095588392496,1
29,66904,3.3445095728611394,0
50,79526,0.5407073511543492,0
45,36542,9.88471750383931,0
25,93969,3.640010195195875,0
18,56023,8.449323839159415,0
54,39037,1.970305166329901,0
39,50012,8.554849934334118,0
23,22236,9.298023531210301,0
38,72811,6.073276564760749,1
49,84866,8.203953409818723,0
52,53033,8.805055615335663,0
32,62393,8.35082533351321,0
22,62052,9.371848129843968,0
63,65654,2.5860605170397335,0
23,39784,1.1942007902613194,0
42,98944,8.757125395259798,1
63,63261,9.829053380653455,0
57,96580,1.614124512715156,1
46,80929,7.049485571884163,1
24,74569,5.454830707201457,0
57,22243,2.357773100499635,0
30,82425,7.13034813629729,1
55,87421,6.553856704744957,1
35,56357,4.166623033604848,0
19,41568,0.16688830545029676,0
25,56553,8.2966714629783,0
28,61857,2.2316438308735975,0
50,89111,6.926606824997517,1
55,57456,9.980965054006427,0
44,79215,9.310565092638782,1
37,99297,4.8453713202085655,1
29,96111,0.843636498783954,1
60,42370,8.931641294651158,0
48,72794,0.12335657603221528,1
44,24827,3.1481690287970765,0
49,58130,7.293669750244501,0
27,49324,7.885282626199601,0
20,69413,5.758517353311312,0
62,78814,3.2329448040431332,0
44,94938,1.1556678477524052,0
52,98566,4.950279792652335,1
48,22293,6.113193097881709,0
32,93537,9.783096285907627,1
33,25461,9.752798060966079,0
30,28155,8.172480262699985,0
52,73904,1.166034635687404,0
28,65438,9.231852347341526,0
38,25142,4.395455362270288,0
28,32197,0.8456655775376087,0
47,21757,7.0079299761122495,0
52,53615,7.163109961593063,0
39,90255,1.053249562552192,0
55,47385,0.6297085783176237,0
48,76288,9.588835938928794,1
31,37764,6.698011362126732,0
41,99793,2.6181929832498363,1
49,78991,5.136551339679073,1
53,81380,6.4359132957201854,0
49,23824,4.748910590257653,0
32,67549,2.074960968926044,0
60,21291,0.6809574543518682,0
52,32266,8.192167853458006,0
20,54530,6.054560980772746,0
33,64159,0.3912753410309544,0
22,56947,8.364084118168268,0
38,27626,4.928818916284152,0
27,73041,4.488752243937583,0
36,84137,0.32055575297054495,1
42,25079,9.18010638460445,0
21,47126,1.419230495868038,0
46,42878,6.37270939807289,0
36,44238,1.3104538006620958,0
60,84135,7.169450389027203,1
19,94084,6.364747419418237,1
27,44736,0.726823622202859,0
60,51368,1.804102290196995,0
42,72218,7.638092008038653,0
37,46498,8.932603991266399,0
36,62480,3.6845823610541095,0
40,50988,4.523656380888839,0
41,80659,2.7690032258949193,1
28,36947,9.694016391037948,0
63,72412,3.1983153882210944,0
51,23991,0.8098484199149225,0
45,69833,2.381060513453772,0
22,94254,4.807987853873012,1
22,76987,3.4550644242025896,0
38,28868,4.799496750635366,0
29,77536,6.58376670744948,0
21,31319,3.1285256055972943,0
59,86023,4.633628144118795,1
37,28477,8.20553115592292,0
55,45843,9.046592361086049,0
42,45410,7.473392880945862,0
31,86658,1.390662073501081,1
28,27023,6.574929207934257,0
49,55979,9.167133843956002,0
28,87692,7.550828866490027,1
35,71442,0.9073834555570615,0
44,78408,6.213697623363562,1
35,56559,2.649036858965501,0
40,63058,9.738623949160566,0
28,95104,4.3834219037375375,0
38,63087,1.4803298365960937,0
61,53114,3.6633886941362714,0
22,70910,2.7045419102859247,0
40,50770,8.25739905578246,0
58,90764,6.4033801944503566,1
42,81411,2.734825382842506,1
58,62269,7.95217965055469,0
27,93817,1.5279275284698002,1
39,70694,2.0693365487805746,0
36,55271,1.0045594912719513,0
18,55770,5.9057913661569925,0
24,21162,0.4509310998942073,0
21,58402,7.029445504332335,0
18,38307,2.0455757931638043,0
32,21788,6.555926030654053,0
57,76339,6.168771414576407,0
29,25892,1.2961332000495507,0
39,99501,0.45243565000854136,1
39,58284,0.4045470145323138,0
64,79824,1.44644573796467,0
34,73292,5.389629552045574,0
46,23892,5.52703064282928,0
63,74551,3.118705335292903,1
31,66270,0.5847645410350788,0
37,52743,7.140802928238213,0
50,95722,1.6484635129444092,1
60,91176,7.132753470386155,1
32,47326,1.6863394277552435,0
29,91991,1.1431759376567852,1
57,24428,8.35575141277671,0
37,54124,6.297664536579527,0
47,40447,0.688057023675196,0
55,48031,0.8535170636989353,0
20,68842,2.054609543811692,0
45,45086,5.845796960333721,0
43,88096,8.935486000127572,1
47,57951,9.836141299989675,0
30,43771,2.6530816909926247,0
30,56366,6.8846114645183345,0
19,80228,8.543873047377609,1
54,63413,2.01691125463355,0
55,56243,4.710246781698335,0
19,82403,9.343885156700297,0
53,96888,4.380833026638787,1
43,23663,6.0582108289368755,0
28,67271,4.472308086099243,0
25,48250,5.604400822843788,0
61,77918,9.359584483114082,1
57,66940,0.696827174105008,0
60,40363,2.245866246749837,0
39,44243,4.922816628781329,0
37,50470,2.3762915401793885,0
25,89847,5.5609861784937635,1
46,84822,1.5198472420948683,1
57,27556,7.539356136059849,0
43,96640,5.868462459086702,1
47,51591,4.000059797461422,0
34,21733,7.46399086154195,0
37,59047,8.368485295080145,0
33,90321,9.738258516226143,1
63,40360,9.04388383647381,0
60,67949,9.608391996156527,1
24,67266,7.185286427120863,0
33,42552,1.4066555342042009,0
62,47068,0.14979102175819214,0
64,56894,4.508602409439659,0
44,49232,7.004264327705792,0
40,96076,3.273307443702077,1
41,95987,7.047897391151747,1
26,82953,2.4252012397965172,1
52,74628,5.012824499262431,0
37,90662,4.739863765588124,1
54,86761,7.050439456817484,1
59,86776,6.615811503549736,1
34,45029,4.361691803349509,0
64,42828,2.0206052892342887,0
48,30875,7.516015954593666,0
25,45744,6.58327342753144,0
32,37087,0.7131788158330254,0
48,93158,4.703477522188532,1
47,45207,5.896401961757646,0
63,92550,9.130268115612147,1
37,67897,7.835980433716413,0
56,79363,0.606061850023728,1
29,55498,8.641852822872035,0
34,25920,3.351438159853669,0
59,49906,8.963283223182092,0
47,95624,3.8231377026552735,1
46,72412,8.70349208535326,0
36,79533,2.456911074044894,1
63,88518,4.75665035412653,1
28,64961,5.87844518097439,0
51,53950,4.950157335659579,0
24,90996,4.3077796812911995,1
